order_item_id,order_id,product_id,quantity,unit_price
2271,926,8,1,50.51
2272,927,52,3,304.0
2273,927,8,3,50.51
2274,928,27,3,377.4
2275,928,61,3,462.06
2276,929,98,3,126.02
2277,929,79,1,129.83
2278,929,28,1,170.37
2279,930,67,1,367.68
2280,930,8,2,50.51
2281,930,102,2,69.16
2282,931,95,1,353.41
2283,931,91,3,475.99
2284,932,7,1,213.66
2285,932,14,3,155.88
2286,933,20,2,168.59
2287,933,75,1,253.11
2288,933,88,1,190.45
2289,933,96,3,294.58
2290,934,32,1,293.19
2291,934,61,3,462.06
2292,934,53,1,425.47
2293,934,74,1,266.69
2294,935,103,1,237.04
2295,935,59,3,277.71
2296,935,96,1,294.58
2297,935,37,3,330.75
2298,936,87,1,286.27
2299,936,62,1,318.0
2300,937,104,1,405.72
2301,937,26,3,193.83
2302,938,103,2,237.04
2303,938,95,2,353.41
2304,938,115,3,471.72
2305,938,91,1,475.99
2306,939,108,1,282.42
2307,940,44,1,60.57
2308,941,10,2,287.17
2309,942,22,1,76.44
2310,942,69,1,308.33
2311,942,90,1,21.72
2312,942,21,1,141.0
2313,943,64,3,145.96
2314,944,16,2,112.84
2315,945,84,3,404.13
2316,945,96,2,294.58
2317,946,52,1,304.0
2318,946,51,1,145.71
2319,946,83,3,256.0
2320,946,35,3,496.0
2321,947,78,1,121.92
2322,947,63,2,50.39
2323,948,43,2,244.07
2324,948,65,2,487.41
2325,949,39,1,220.32
2326,949,41,3,343.19
2327,949,41,1,343.19
2328,950,61,2,462.06
2329,950,21,3,141.0
2330,951,94,3,55.58
2331,951,96,1,294.58
2332,951,16,1,112.84
2333,952,53,1,425.47
2334,952,4,1,164.14
2335,952,48,1,460.75
2336,953,80,1,97.69
2337,953,30,3,204.88
2338,953,7,3,213.66
2339,954,102,3,69.16
2340,954,27,3,377.4
2341,954,81,1,120.01
2342,954,37,2,330.75
2343,955,106,3,484.52
2344,956,48,1,460.75
2345,956,119,1,313.4
2346,956,85,3,434.36
2347,957,58,2,199.55
2348,957,65,1,487.41
2349,957,38,1,35.38
2350,958,86,3,281.01
2351,958,118,2,144.74
2352,959,98,3,126.02
2353,959,115,2,471.72
2354,959,50,1,182.25
2355,960,112,1,136.82
2356,961,21,1,141.0
2357,961,70,3,356.87
2358,961,108,3,282.42
2359,962,95,1,353.41
2360,962,104,1,405.72
2361,962,46,1,43.52
2362,962,61,2,462.06
2363,963,81,1,120.01
2364,964,62,1,318.0
2365,964,117,2,344.77
2366,964,20,2,168.59
2367,965,63,3,50.39
2368,965,81,2,120.01
2369,965,25,2,249.83
2370,966,49,1,449.33
2371,966,71,1,476.98
2372,966,85,1,434.36
2373,967,61,1,462.06
2374,967,78,3,121.92
2375,967,3,1,281.91
2376,968,84,1,404.13
2377,969,91,1,475.99
2378,969,14,2,155.88
2379,969,49,1,449.33
2380,969,10,2,287.17
2381,970,98,2,126.02
2382,970,101,1,61.77
2383,971,92,2,60.94
2384,971,40,1,243.64
2385,971,47,1,225.65
2386,971,37,3,330.75
2387,972,53,2,425.47
2388,973,75,2,253.11
2389,974,84,3,404.13
2390,974,44,1,60.57
2391,974,65,2,487.41
2392,974,50,1,182.25
2393,975,97,1,46.67
2394,975,102,2,69.16
2395,976,113,2,106.9
2396,977,40,2,243.64
2397,977,56,1,65.24
2398,977,2,3,101.02
2399,978,107,1,137.48
2400,979,68,1,52.24
2401,979,119,1,313.4
2402,979,62,1,318.0
2403,980,79,1,129.83
2404,981,52,2,304.0
2405,981,51,2,145.71
2406,981,42,3,410.38
2407,982,80,2,97.69
2408,982,101,2,61.77
2409,982,70,2,356.87
2410,982,55,3,394.06
2411,983,84,2,404.13
2412,984,30,3,204.88
2413,984,61,3,462.06
2414,984,24,2,358.58
2415,984,114,2,453.49
2416,985,120,2,442.56
2417,985,98,1,126.02
2418,985,22,1,76.44
2419,986,32,2,293.19
2420,986,46,1,43.52
2421,986,42,1,410.38
2422,987,23,2,434.85
2423,987,66,2,297.35
2424,987,25,1,249.83
2425,988,24,1,358.58
2426,989,15,1,432.48
2427,990,96,1,294.58
2428,991,83,1,256.0
2429,991,56,3,65.24
2430,992,84,3,404.13
2431,992,2,1,101.02
2432,992,115,1,471.72
2433,992,58,2,199.55
2434,993,37,2,330.75
2435,993,20,1,168.59
2436,993,93,2,480.98
2437,993,80,1,97.69
2438,994,57,3,445.48
2439,994,92,1,60.94
2440,994,47,3,225.65
2441,994,57,1,445.48
2442,995,29,3,321.07
2443,996,29,2,321.07
2444,996,98,1,126.02
2445,996,111,1,413.6
2446,997,24,3,358.58
2447,998,61,2,462.06
2448,999,78,2,121.92
2449,1000,74,1,266.69
2450,1001,2,2,101.02
2451,1002,44,1,60.57
2452,1002,31,1,141.58
2453,1002,103,1,237.04
2454,1002,34,2,465.42
2455,1003,15,2,432.48
2456,1003,33,1,32.51
2457,1004,4,2,164.14
2458,1005,43,3,244.07
2459,1005,117,2,344.77
2460,1005,98,2,126.02
2461,1006,94,1,55.58
2462,1006,13,2,277.71
2463,1006,75,1,253.11
2464,1007,5,3,476.4
2465,1008,69,1,308.33
2466,1008,100,1,76.69
2467,1009,18,1,78.23
2468,1009,21,2,141.0
2469,1009,77,3,388.93
2470,1009,120,3,442.56
2471,1010,20,2,168.59
2472,1010,35,2,496.0
2473,1010,43,3,244.07
2474,1011,18,3,78.23
2475,1011,26,2,193.83
2476,1011,4,2,164.14
2477,1011,80,1,97.69
2478,1012,91,1,475.99
2479,1012,103,3,237.04
2480,1013,31,2,141.58
2481,1014,119,3,313.4
2482,1014,17,1,431.91
2483,1015,3,1,281.91
2484,1015,12,2,275.6
2485,1015,6,2,482.28
2486,1015,3,2,281.91
2487,1016,69,2,308.33
2488,1016,76,1,431.09
2489,1016,42,1,410.38
2490,1016,114,2,453.49
2491,1017,93,3,480.98
2492,1018,108,1,282.42
2493,1018,16,3,112.84
2494,1019,84,1,404.13
2495,1019,6,1,482.28
2496,1019,114,1,453.49
2497,1019,39,2,220.32
2498,1020,6,2,482.28
2499,1020,113,2,106.9
2500,1020,11,1,65.47
2501,1020,28,2,170.37
2502,1021,29,3,321.07
2503,1021,83,3,256.0
2504,1021,89,1,382.64
2505,1022,120,1,442.56
2506,1023,1,2,214.94
2507,1024,8,3,50.51
2508,1024,58,2,199.55
2509,1024,117,1,344.77
2510,1024,4,2,164.14
2511,1025,113,1,106.9
2512,1026,11,3,65.47
2513,1026,110,1,40.22
2514,1026,75,3,253.11
2515,1027,33,3,32.51
2516,1028,83,3,256.0
2517,1028,52,1,304.0
2518,1028,61,2,462.06
2519,1029,57,3,445.48
2520,1029,24,3,358.58
2521,1030,110,2,40.22
2522,1031,87,1,286.27
2523,1031,65,2,487.41
2524,1032,10,3,287.17
2525,1033,87,3,286.27
2526,1033,42,3,410.38
2527,1033,20,2,168.59
2528,1034,32,3,293.19
2529,1034,105,3,419.6
2530,1034,58,2,199.55
2531,1034,9,3,144.68
2532,1035,51,3,145.71
2533,1035,83,1,256.0
2534,1036,63,2,50.39
2535,1036,9,3,144.68
2536,1037,55,3,394.06
2537,1037,114,1,453.49
2538,1037,42,2,410.38
2539,1037,35,2,496.0
2540,1038,83,1,256.0
2541,1038,27,2,377.4
2542,1038,63,2,50.39
2543,1039,4,1,164.14
2544,1040,98,2,126.02
2545,1040,78,2,121.92
2546,1041,1,2,214.94
2547,1042,62,3,318.0
2548,1042,87,2,286.27
2549,1042,59,1,277.71
2550,1042,74,1,266.69
2551,1043,47,2,225.65
2552,1043,4,2,164.14
2553,1044,69,1,308.33
2554,1044,26,3,193.83
2555,1045,93,3,480.98
2556,1045,62,3,318.0
2557,1045,3,1,281.91
2558,1046,67,1,367.68
2559,1046,6,1,482.28
2560,1046,18,3,78.23
2561,1046,110,2,40.22
2562,1047,48,2,460.75
2563,1047,97,3,46.67
2564,1048,51,1,145.71
2565,1048,94,1,55.58
2566,1049,78,1,121.92
2567,1049,110,3,40.22
2568,1049,93,2,480.98
2569,1049,73,3,388.0
2570,1050,10,1,287.17
2571,1050,116,1,412.63
2572,1051,72,1,91.81
2573,1051,33,1,32.51
2574,1051,42,3,410.38
2575,1051,49,3,449.33
2576,1052,31,3,141.58
2577,1053,71,1,476.98
2578,1053,98,3,126.02
2579,1053,76,1,431.09
2580,1054,88,2,190.45
2581,1054,106,3,484.52
2582,1055,115,1,471.72
2583,1055,18,1,78.23
2584,1055,70,1,356.87
2585,1055,6,2,482.28
2586,1056,57,3,445.48
2587,1057,67,3,367.68
2588,1057,51,3,145.71
2589,1057,76,1,431.09
2590,1058,4,3,164.14
2591,1059,13,2,277.71
2592,1059,67,2,367.68
2593,1059,69,3,308.33
2594,1059,115,1,471.72
2595,1060,80,1,97.69
2596,1060,41,2,343.19
2597,1061,39,3,220.32
2598,1061,110,3,40.22
2599,1061,12,3,275.6
2600,1062,3,3,281.91
2601,1062,113,2,106.9
2602,1063,34,2,465.42
2603,1063,78,1,121.92
2604,1063,79,3,129.83
2605,1064,11,1,65.47
2606,1064,36,1,442.25
2607,1065,4,3,164.14
2608,1065,106,1,484.52
2609,1065,30,2,204.88
2610,1066,56,2,65.24
2611,1066,24,2,358.58
2612,1066,67,3,367.68
2613,1066,29,1,321.07
2614,1067,9,1,144.68
2615,1067,93,2,480.98
2616,1068,45,2,389.0
2617,1069,16,1,112.84
2618,1069,75,3,253.11
2619,1069,88,3,190.45
2620,1069,61,1,462.06
2621,1070,95,3,353.41
2622,1070,111,2,413.6
2623,1071,97,1,46.67
2624,1071,86,3,281.01
2625,1071,114,3,453.49
2626,1072,72,3,91.81
2627,1072,63,3,50.39
2628,1072,76,1,431.09
2629,1072,20,2,168.59
2630,1073,53,3,425.47
2631,1073,51,3,145.71
2632,1073,106,2,484.52
2633,1073,97,3,46.67
2634,1074,29,2,321.07
2635,1075,78,3,121.92
2636,1076,118,1,144.74
2637,1076,48,3,460.75
2638,1076,71,1,476.98
2639,1077,14,1,155.88
2640,1077,57,3,445.48
2641,1077,84,2,404.13
2642,1078,10,2,287.17
2643,1079,83,1,256.0
2644,1079,61,2,462.06
2645,1079,73,3,388.0
2646,1079,108,3,282.42
2647,1080,50,1,182.25
2648,1080,36,2,442.25
2649,1081,86,3,281.01
2650,1081,73,3,388.0
2651,1081,62,3,318.0
2652,1082,4,2,164.14
2653,1082,114,3,453.49
2654,1083,83,2,256.0
2655,1083,71,1,476.98
2656,1083,11,2,65.47
2657,1083,14,3,155.88
2658,1084,32,1,293.19
2659,1084,15,2,432.48
2660,1084,24,3,358.58
2661,1084,119,1,313.4
2662,1085,76,3,431.09
2663,1085,4,3,164.14
2664,1085,52,2,304.0
2665,1085,82,3,142.92
2666,1086,48,2,460.75
2667,1086,4,3,164.14
2668,1086,65,1,487.41
2669,1086,30,3,204.88
2670,1087,23,3,434.85
2671,1087,17,2,431.91
2672,1087,113,1,106.9
2673,1088,11,2,65.47
2674,1088,105,3,419.6
2675,1088,71,2,476.98
2676,1089,48,1,460.75
2677,1089,4,2,164.14
2678,1090,21,1,141.0
2679,1091,112,1,136.82
2680,1091,11,2,65.47
2681,1091,51,1,145.71
2682,1092,105,2,419.6
2683,1092,45,3,389.0
2684,1093,54,3,307.39
2685,1093,48,2,460.75
2686,1094,21,3,141.0
2687,1094,17,3,431.91
2688,1094,90,1,21.72
2689,1095,67,3,367.68
2690,1096,119,2,313.4
2691,1096,119,3,313.4
2692,1097,34,3,465.42
2693,1097,64,3,145.96
2694,1097,77,3,388.93
2695,1097,75,1,253.11
2696,1098,20,2,168.59
2697,1099,64,2,145.96
2698,1099,58,2,199.55
2699,1100,44,1,60.57
2700,1100,70,3,356.87
2701,1100,11,2,65.47
2702,1100,21,3,141.0
2703,1101,25,2,249.83
2704,1102,55,3,394.06
2705,1103,27,1,377.4
2706,1104,95,1,353.41
2707,1104,32,1,293.19
2708,1104,67,1,367.68
2709,1105,6,2,482.28
2710,1105,94,3,55.58
2711,1106,47,1,225.65
2712,1106,35,3,496.0
2713,1107,106,1,484.52
2714,1107,29,1,321.07
2715,1107,81,1,120.01
2716,1107,92,2,60.94
2717,1108,89,1,382.64
2718,1108,47,2,225.65
2719,1108,36,1,442.25
2720,1108,94,1,55.58
2721,1109,20,2,168.59
2722,1110,69,3,308.33
2723,1110,95,3,353.41
2724,1110,46,1,43.52
2725,1111,30,2,204.88
2726,1111,90,3,21.72
2727,1111,119,1,313.4
2728,1111,118,1,144.74
2729,1112,46,2,43.52
2730,1112,78,2,121.92
2731,1112,108,2,282.42
2732,1113,6,2,482.28
2733,1113,60,1,297.81
2734,1114,39,2,220.32
2735,1115,45,3,389.0
2736,1115,104,1,405.72
2737,1115,23,1,434.85
2738,1116,53,2,425.47
2739,1116,118,1,144.74
2740,1116,22,3,76.44
2741,1117,53,2,425.47
2742,1117,92,1,60.94
2743,1117,43,2,244.07
2744,1117,13,3,277.71
2745,1118,34,3,465.42
2746,1118,78,1,121.92
2747,1118,115,3,471.72
2748,1118,119,1,313.4
2749,1119,69,3,308.33
2750,1119,4,3,164.14
2751,1119,29,3,321.07
2752,1120,54,3,307.39
2753,1121,102,2,69.16
2754,1122,95,3,353.41
2755,1122,90,1,21.72
2756,1122,98,1,126.02
2757,1122,33,2,32.51
2758,1123,92,2,60.94
2759,1124,4,2,164.14
2760,1124,99,3,165.85
2761,1124,73,1,388.0
2762,1125,103,2,237.04
2763,1125,76,3,431.09
2764,1126,8,2,50.51
2765,1126,38,3,35.38
2766,1127,115,2,471.72
2767,1127,50,3,182.25
2768,1127,48,2,460.75
2769,1127,83,3,256.0
2770,1128,114,3,453.49
2771,1128,30,3,204.88
2772,1129,27,3,377.4
2773,1129,21,3,141.0
2774,1129,67,3,367.68
2775,1129,64,2,145.96
2776,1130,82,3,142.92
2777,1130,35,2,496.0
2778,1130,117,3,344.77
2779,1131,36,3,442.25
2780,1131,96,1,294.58
2781,1131,1,2,214.94
2782,1132,102,3,69.16
2783,1132,106,2,484.52
2784,1132,48,2,460.75
2785,1133,76,1,431.09
2786,1134,109,3,59.93
2787,1135,58,3,199.55
2788,1135,43,3,244.07
2789,1136,62,1,318.0
2790,1136,51,3,145.71
2791,1137,52,2,304.0
2792,1137,110,1,40.22
2793,1137,83,3,256.0
2794,1137,58,2,199.55
2795,1138,64,2,145.96
2796,1139,58,1,199.55
2797,1140,76,1,431.09
2798,1140,4,2,164.14
2799,1140,31,3,141.58
2800,1140,100,3,76.69
2801,1141,30,1,204.88
2802,1142,100,1,76.69
2803,1142,13,2,277.71
2804,1142,116,2,412.63
2805,1142,68,1,52.24
2806,1143,117,3,344.77
2807,1143,102,3,69.16
2808,1143,66,1,297.35
2809,1143,83,1,256.0
2810,1144,120,2,442.56
2811,1144,72,2,91.81
2812,1144,35,3,496.0
2813,1145,38,2,35.38
2814,1146,75,1,253.11
2815,1146,38,1,35.38
2816,1146,24,1,358.58
2817,1146,91,3,475.99
2818,1147,8,1,50.51
2819,1147,59,2,277.71
2820,1147,109,3,59.93
2821,1148,70,1,356.87
2822,1148,96,1,294.58
2823,1148,21,2,141.0
2824,1149,73,2,388.0
2825,1149,31,3,141.58
2826,1149,51,2,145.71
2827,1149,101,3,61.77
2828,1150,53,2,425.47
2829,1150,54,2,307.39
2830,1150,26,2,193.83
2831,1150,51,1,145.71
2832,1151,30,2,204.88
2833,1151,92,2,60.94
2834,1151,12,1,275.6
2835,1152,82,2,142.92
2836,1153,118,2,144.74
2837,1153,88,2,190.45
2838,1153,115,2,471.72
2839,1154,18,2,78.23
2840,1154,50,3,182.25
2841,1154,81,1,120.01
2842,1154,90,3,21.72
2843,1155,28,2,170.37
2844,1155,95,2,353.41
2845,1155,59,1,277.71
2846,1155,48,1,460.75
2847,1156,103,2,237.04
2848,1157,92,1,60.94
2849,1157,72,2,91.81
2850,1158,65,2,487.41
2851,1158,34,2,465.42
2852,1158,97,1,46.67
2853,1159,60,2,297.81
2854,1159,83,2,256.0
2855,1160,111,1,413.6
2856,1160,63,1,50.39
2857,1160,3,2,281.91
2858,1161,30,3,204.88
2859,1161,109,3,59.93
2860,1161,116,2,412.63
2861,1162,49,1,449.33
2862,1162,77,1,388.93
2863,1163,72,1,91.81
2864,1163,35,1,496.0
2865,1163,33,1,32.51
2866,1163,74,1,266.69
2867,1164,98,2,126.02
2868,1164,36,1,442.25
2869,1165,35,2,496.0
2870,1165,40,2,243.64
2871,1165,51,3,145.71
2872,1165,84,3,404.13
2873,1166,78,2,121.92
2874,1166,85,2,434.36
2875,1166,102,1,69.16
2876,1166,56,2,65.24
2877,1167,35,2,496.0
2878,1168,75,1,253.11
2879,1169,3,1,281.91
2880,1170,29,3,321.07
2881,1170,71,1,476.98
2882,1170,115,1,471.72
2883,1171,26,3,193.83
2884,1171,59,2,277.71
2885,1171,66,3,297.35
2886,1172,75,1,253.11
2887,1172,86,1,281.01
2888,1172,118,3,144.74
2889,1172,3,1,281.91
2890,1173,95,2,353.41
2891,1174,98,2,126.02
2892,1174,100,3,76.69
2893,1174,112,2,136.82
2894,1174,88,3,190.45
2895,1175,59,1,277.71
2896,1175,43,1,244.07
2897,1176,59,3,277.71
2898,1176,58,3,199.55
2899,1177,8,2,50.51
2900,1177,35,1,496.0
2901,1177,31,2,141.58
2902,1178,112,1,136.82
2903,1178,92,3,60.94
2904,1178,74,2,266.69
2905,1178,107,2,137.48
2906,1179,39,3,220.32
2907,1179,92,2,60.94
2908,1180,21,1,141.0
2909,1181,113,1,106.9
2910,1182,74,1,266.69
2911,1183,93,1,480.98
2912,1183,50,3,182.25
2913,1183,63,2,50.39
2914,1184,26,1,193.83
2915,1184,38,2,35.38
2916,1184,40,2,243.64
2917,1185,51,3,145.71
2918,1185,48,1,460.75
2919,1185,98,2,126.02
2920,1185,28,3,170.37
2921,1186,90,3,21.72
2922,1186,75,1,253.11
2923,1186,39,2,220.32
2924,1187,38,3,35.38
2925,1187,105,1,419.6
2926,1187,40,2,243.64
2927,1188,42,1,410.38
2928,1188,41,3,343.19
2929,1189,42,3,410.38
2930,1189,70,2,356.87
2931,1190,2,2,101.02
2932,1190,106,2,484.52
2933,1190,83,1,256.0
2934,1191,29,3,321.07
2935,1192,49,2,449.33
2936,1192,47,2,225.65
2937,1192,28,3,170.37
2938,1192,115,2,471.72
2939,1193,82,3,142.92
2940,1193,30,2,204.88
2941,1193,17,2,431.91
2942,1194,57,1,445.48
2943,1194,79,1,129.83
2944,1195,47,1,225.65
2945,1196,61,1,462.06
2946,1196,95,3,353.41
2947,1197,88,2,190.45
2948,1197,104,3,405.72
2949,1197,39,3,220.32
2950,1197,84,3,404.13
2951,1198,76,3,431.09
2952,1198,26,3,193.83
2953,1198,72,3,91.81
2954,1198,65,1,487.41
2955,1199,36,2,442.25
2956,1199,102,2,69.16
2957,1199,37,1,330.75
2958,1199,6,1,482.28
2959,1200,118,3,144.74
2960,1200,101,3,61.77
2961,1200,18,3,78.23
2962,1201,67,2,367.68
2963,1201,36,1,442.25
2964,1202,116,1,412.63
2965,1203,40,3,243.64
2966,1203,38,1,35.38
2967,1203,99,1,165.85
2968,1203,86,2,281.01
2969,1204,37,3,330.75
2970,1204,37,1,330.75
2971,1204,115,3,471.72
2972,1205,55,1,394.06
2973,1206,59,1,277.71
2974,1206,11,1,65.47
2975,1206,51,2,145.71
2976,1206,17,2,431.91
2977,1207,56,1,65.24
2978,1207,71,2,476.98
2979,1208,77,2,388.93
2980,1208,120,3,442.56
2981,1209,45,2,389.0
2982,1209,86,3,281.01
2983,1210,11,2,65.47
2984,1210,4,1,164.14
2985,1211,19,1,181.9
2986,1211,50,1,182.25
2987,1211,97,3,46.67
2988,1212,4,3,164.14
2989,1213,48,3,460.75
2990,1214,44,2,60.57
2991,1214,42,2,410.38
2992,1214,100,3,76.69
2993,1214,3,2,281.91
2994,1215,14,2,155.88
2995,1216,40,1,243.64
2996,1216,54,2,307.39
2997,1216,35,2,496.0
2998,1217,39,3,220.32
2999,1217,5,2,476.4
3000,1217,103,2,237.04
3001,1218,27,2,377.4
3002,1218,90,1,21.72
3003,1218,116,3,412.63
3004,1219,101,3,61.77
3005,1219,105,2,419.6
3006,1220,78,2,121.92
3007,1221,93,2,480.98
3008,1221,82,3,142.92
3009,1222,56,1,65.24
3010,1223,105,1,419.6
3011,1223,23,3,434.85
3012,1223,79,3,129.83
3013,1224,15,1,432.48
3014,1225,82,3,142.92
3015,1225,72,3,91.81
3016,1225,111,3,413.6
3017,1225,44,2,60.57
3018,1226,37,3,330.75
3019,1226,114,3,453.49
3020,1226,88,3,190.45
3021,1226,15,2,432.48
3022,1227,93,3,480.98
3023,1227,120,3,442.56
3024,1228,33,2,32.51
3025,1229,85,2,434.36
3026,1229,60,3,297.81
3027,1229,7,3,213.66
3028,1230,105,2,419.6
3029,1230,99,1,165.85
3030,1231,38,2,35.38
3031,1231,120,3,442.56
3032,1231,66,1,297.35
3033,1232,18,2,78.23
3034,1232,31,1,141.58
3035,1232,118,1,144.74
3036,1233,83,3,256.0
3037,1234,114,3,453.49
3038,1234,46,2,43.52
3039,1234,118,1,144.74
3040,1234,36,2,442.25
3041,1235,120,1,442.56
3042,1235,74,3,266.69
3043,1236,96,3,294.58
3044,1236,81,2,120.01
3045,1237,100,3,76.69
3046,1237,116,1,412.63
3047,1238,73,3,388.0
3048,1238,105,1,419.6
3049,1239,62,1,318.0
3050,1239,88,3,190.45
3051,1240,111,1,413.6
3052,1240,107,2,137.48
3053,1240,28,1,170.37
3054,1240,8,3,50.51
3055,1241,119,1,313.4
3056,1241,79,3,129.83
3057,1242,14,3,155.88
3058,1243,37,1,330.75
3059,1243,44,1,60.57
3060,1244,58,1,199.55
3061,1245,3,1,281.91
3062,1246,53,1,425.47
3063,1246,75,1,253.11
3064,1247,31,1,141.58
3065,1248,100,3,76.69
3066,1249,23,2,434.85
3067,1249,102,2,69.16
3068,1249,20,2,168.59
3069,1249,113,1,106.9
3070,1250,56,1,65.24
3071,1251,34,3,465.42
3072,1251,113,2,106.9
3073,1251,48,1,460.75
3074,1251,11,1,65.47
3075,1252,65,2,487.41
3076,1253,57,2,445.48
3077,1253,104,2,405.72
3078,1254,98,2,126.02
3079,1255,34,3,465.42
3080,1256,73,3,388.0
3081,1256,44,2,60.57
3082,1257,71,3,476.98
3083,1257,42,1,410.38
3084,1257,32,3,293.19
3085,1258,13,3,277.71
3086,1259,14,2,155.88
3087,1260,86,2,281.01
3088,1260,31,3,141.58
3089,1260,17,3,431.91
3090,1261,28,1,170.37
3091,1261,68,2,52.24
3092,1262,53,2,425.47
3093,1262,77,3,388.93
3094,1262,36,2,442.25
3095,1263,105,1,419.6
3096,1264,71,1,476.98
3097,1265,43,2,244.07
3098,1266,105,1,419.6
3099,1266,9,1,144.68
3100,1266,66,2,297.35
3101,1266,57,2,445.48
3102,1267,31,3,141.58
3103,1267,75,3,253.11
3104,1267,49,2,449.33
3105,1268,41,1,343.19
3106,1268,71,2,476.98
3107,1268,17,1,431.91
3108,1268,65,3,487.41
3109,1269,120,2,442.56
3110,1270,107,3,137.48
3111,1270,66,2,297.35
3112,1270,19,2,181.9
3113,1270,43,2,244.07
3114,1271,64,1,145.96
3115,1272,28,3,170.37
3116,1273,2,2,101.02
3117,1273,25,2,249.83
3118,1273,81,1,120.01
3119,1273,118,3,144.74
3120,1274,56,3,65.24
3121,1275,22,2,76.44
3122,1275,44,1,60.57
3123,1276,5,3,476.4
3124,1276,74,2,266.69
3125,1276,92,1,60.94
3126,1276,120,2,442.56
3127,1277,120,3,442.56
3128,1277,62,2,318.0
3129,1277,26,1,193.83
3130,1278,67,2,367.68
3131,1279,55,2,394.06
3132,1279,27,2,377.4
3133,1280,115,2,471.72
3134,1280,63,3,50.39
3135,1281,14,2,155.88
3136,1281,49,3,449.33
3137,1282,82,1,142.92
3138,1282,14,2,155.88
3139,1282,85,3,434.36
3140,1282,96,2,294.58
3141,1283,119,3,313.4
3142,1284,97,3,46.67
3143,1284,91,2,475.99
3144,1285,40,2,243.64
3145,1286,47,3,225.65
3146,1286,98,1,126.02
3147,1286,18,2,78.23
3148,1286,117,1,344.77
3149,1287,83,3,256.0
3150,1287,25,2,249.83
3151,1287,44,1,60.57
3152,1288,50,2,182.25
3153,1288,110,1,40.22
3154,1288,118,3,144.74
3155,1289,99,2,165.85
3156,1289,85,1,434.36
3157,1289,32,3,293.19
3158,1289,89,3,382.64
3159,1290,87,1,286.27
3160,1290,115,1,471.72
3161,1291,22,1,76.44
3162,1292,6,3,482.28
3163,1292,106,2,484.52
3164,1292,31,2,141.58
3165,1292,42,3,410.38
3166,1293,108,2,282.42
3167,1293,111,1,413.6
3168,1294,37,1,330.75
3169,1294,58,3,199.55
3170,1294,116,1,412.63
3171,1295,54,1,307.39
3172,1295,8,1,50.51
3173,1295,115,2,471.72
3174,1296,107,2,137.48
3175,1296,92,3,60.94
3176,1296,12,2,275.6
3177,1297,115,2,471.72
3178,1298,30,2,204.88
3179,1298,52,2,304.0
3180,1298,41,3,343.19
3181,1298,31,1,141.58
3182,1299,52,2,304.0
3183,1299,74,2,266.69
3184,1300,22,3,76.44
3185,1300,6,1,482.28
3186,1300,61,1,462.06
3187,1300,49,1,449.33
3188,1301,8,2,50.51
3189,1301,76,1,431.09
3190,1302,49,1,449.33
3191,1302,34,2,465.42
3192,1302,106,2,484.52
3193,1302,31,1,141.58
3194,1303,62,1,318.0
3195,1303,25,3,249.83
3196,1304,29,2,321.07
3197,1304,8,3,50.51
3198,1304,84,3,404.13
3199,1304,78,1,121.92
3200,1305,74,1,266.69
3201,1305,16,3,112.84
3202,1305,31,2,141.58
3203,1305,54,3,307.39
3204,1306,117,2,344.77
3205,1306,94,1,55.58
3206,1306,30,1,204.88
3207,1307,120,3,442.56
3208,1307,108,2,282.42
3209,1307,52,2,304.0
3210,1308,115,1,471.72
3211,1308,45,2,389.0
3212,1308,16,2,112.84
3213,1308,5,3,476.4
3214,1309,16,1,112.84
3215,1309,8,3,50.51
3216,1310,78,1,121.92
3217,1310,108,2,282.42
3218,1311,97,1,46.67
3219,1311,25,3,249.83
3220,1311,23,3,434.85
3221,1311,9,1,144.68
3222,1312,67,1,367.68
3223,1313,47,1,225.65
3224,1313,66,3,297.35
3225,1313,4,2,164.14
3226,1313,12,2,275.6
3227,1314,53,1,425.47
3228,1314,87,2,286.27
3229,1314,51,1,145.71
3230,1315,29,1,321.07
3231,1315,117,2,344.77
3232,1316,19,1,181.9
3233,1316,55,3,394.06
3234,1316,30,1,204.88
3235,1316,44,3,60.57
3236,1317,53,3,425.47
3237,1317,11,2,65.47
3238,1317,78,1,121.92
3239,1318,63,1,50.39
3240,1319,59,3,277.71
3241,1319,26,3,193.83
3242,1319,15,3,432.48
3243,1319,78,1,121.92
3244,1320,47,3,225.65
3245,1320,103,2,237.04
3246,1321,95,1,353.41
3247,1321,26,1,193.83
3248,1321,71,1,476.98
3249,1321,15,2,432.48
3250,1322,39,2,220.32
3251,1323,38,1,35.38
3252,1323,93,2,480.98
3253,1323,13,1,277.71
3254,1324,25,2,249.83
3255,1325,27,1,377.4
3256,1326,37,3,330.75
3257,1327,27,1,377.4
3258,1327,70,3,356.87
3259,1327,109,1,59.93
3260,1328,59,1,277.71
3261,1328,87,3,286.27
3262,1328,54,1,307.39
3263,1328,11,2,65.47
3264,1329,76,2,431.09
3265,1329,30,1,204.88
3266,1330,33,3,32.51
3267,1331,64,1,145.96
3268,1331,113,2,106.9
3269,1331,27,1,377.4
3270,1332,78,1,121.92
3271,1332,11,1,65.47
3272,1333,49,2,449.33
3273,1334,87,2,286.27
3274,1335,61,3,462.06
3275,1335,71,1,476.98
3276,1335,43,1,244.07
3277,1336,91,2,475.99
3278,1336,84,3,404.13
3279,1336,4,3,164.14
3280,1336,73,1,388.0
3281,1337,25,3,249.83
